Dataset,Acc_mean,Acc_std,F1_mean,F1_std,tstNum_mean,tstNum_std,Checkpoint,Sparsity,Repeat
pubmed,0.6386916835699797,0.0,0.6171273861618939,0.0,3944.0,0.0,pretrain_link1,80.0,10
tech,0.7152646004638414,0.0,0.5707326025233387,0.0,9486.0,0.0,pretrain_link1,80.0,10
OVERALL,0.5532527260588977,0.0,0.36820189471348225,0.0,,,pretrain_link1,80.0,10
arxiv,0.48270682879657634,0.0,0.28196452072519024,0.0,48603.0,0.0,pretrain_link1,90.0,1
cora,0.5635618043350908,0.0,0.5056944043386093,0.0,3414.0,0.0,pretrain_link1,90.0,1
home,0.618488253319714,0.0,0.3835758993472155,0.0,1958.0,0.0,pretrain_link1,90.0,1
pubmed,0.7743407707910751,0.0,0.7633591374962828,0.0,3944.0,0.0,pretrain_link1,90.0,1
tech,0.969955724225174,0.0,0.9238159103672041,0.0,9486.0,0.0,pretrain_link1,90.0,1
OVERALL,0.5763815740672057,0.0,0.4147438628020016,0.0,,,pretrain_link1,90.0,1
arxiv,0.5106474908956238,0.0,0.30159248001870465,0.0,48603.0,0.0,pretrain_link1,90.0,2
cora,0.5650263620386643,0.0,0.5086279175391482,0.0,3414.0,0.0,pretrain_link1,90.0,2
home,0.6241062308478039,0.0,0.40299264363376575,0.0,1958.0,0.0,pretrain_link1,90.0,2
pubmed,0.7811866125760649,0.0,0.7676406082687407,0.0,3944.0,0.0,pretrain_link1,90.0,2
tech,0.9148218427155809,0.0,0.6930852162640516,0.0,9486.0,0.0,pretrain_link1,90.0,2
OVERALL,0.5894073139974779,0.0,0.39738885147326425,0.0,,,pretrain_link1,90.0,2
arxiv,0.5986873238277473,0.0,0.4270229848670109,0.0,48603.0,0.0,pretrain_link1,90.0,3
cora,0.5579964850615114,0.0,0.4989970341430011,0.0,3414.0,0.0,pretrain_link1,90.0,3
home,0.6016343207354443,0.0,0.42936648506329844,0.0,1958.0,0.0,pretrain_link1,90.0,3
pubmed,0.7619168356997972,0.0,0.7360748221865996,0.0,3944.0,0.0,pretrain_link1,90.0,3
tech,0.8388150959308455,0.0,0.6904375148515784,0.0,9486.0,0.0,pretrain_link1,90.0,3
OVERALL,0.6400563756397893,0.0,0.48589040798747113,0.0,,,pretrain_link1,90.0,3
arxiv,0.3356171429747135,0.0,0.3025715037198205,0.0,48603.0,0.0,pretrain_link1,90.0,4
cora,0.5770357352079672,0.0,0.5372257566159423,0.0,3414.0,0.0,pretrain_link1,90.0,4
home,0.7129724208375894,0.0,0.5159679156577319,0.0,1958.0,0.0,pretrain_link1,90.0,4
pubmed,0.7596348884381339,0.0,0.7379206279575284,0.0,3944.0,0.0,pretrain_link1,90.0,4
tech,0.9446552814674257,0.0,0.8742952327770573,0.0,9486.0,0.0,pretrain_link1,90.0,4
OVERALL,0.46932720124619837,0.0,0.4265879421708591,0.0,,,pretrain_link1,90.0,4
arxiv,0.48445569203547106,0.0,0.28707138524678316,0.0,48603.0,0.0,pretrain_link1,90.0,5
cora,0.5641476274165202,0.0,0.5174990495608607,0.0,3414.0,0.0,pretrain_link1,90.0,5
home,0.754341164453524,0.0,0.5317620290099953,0.0,1958.0,0.0,pretrain_link1,90.0,5
pubmed,0.720841784989858,0.0,0.7066647608440761,0.0,3944.0,0.0,pretrain_link1,90.0,5
tech,0.9647902171621336,0.0,0.9222639653976578,0.0,9486.0,0.0,pretrain_link1,90.0,5
OVERALL,0.5777612936725762,0.0,0.4197929550876488,0.0,,,pretrain_link1,90.0,5
arxiv,0.60189700224266,0.0,0.44112373533404037,0.0,48603.0,0.0,pretrain_link1,90.0,6
cora,0.5814294083186877,0.0,0.5264716707884666,0.0,3414.0,0.0,pretrain_link1,90.0,6
home,0.526046986721144,0.0,0.3209511832953817,0.0,1958.0,0.0,pretrain_link1,90.0,6
pubmed,0.7887931034482759,0.0,0.7737264306473616,0.0,3944.0,0.0,pretrain_link1,90.0,6
tech,0.9731182795698925,0.0,0.9311451003924213,0.0,9486.0,0.0,pretrain_link1,90.0,6
OVERALL,0.6618351754320896,0.0,0.5303783558222721,0.0,,,pretrain_link1,90.0,6
arxiv,0.5876386231302595,0.0,0.41842740272731904,0.0,48603.0,0.0,pretrain_link1,90.0,7
cora,0.5518453427065027,0.0,0.4962936100788189,0.0,3414.0,0.0,pretrain_link1,90.0,7
home,0.6593462717058223,0.0,0.4367520190001787,0.0,1958.0,0.0,pretrain_link1,90.0,7
pubmed,0.6802738336713996,0.0,0.6732936242352406,0.0,3944.0,0.0,pretrain_link1,90.0,7
tech,0.9578325954037529,0.0,0.9204734629225007,0.0,9486.0,0.0,pretrain_link1,90.0,7
OVERALL,0.6454268971144573,0.0,0.5084699238340472,0.0,,,pretrain_link1,90.0,7
arxiv,0.42192868752957635,0.0,0.3066098151040868,0.0,48603.0,0.0,pretrain_link1,90.0,8
cora,0.5790861159929701,0.0,0.518760749512905,0.0,3414.0,0.0,pretrain_link1,90.0,8
home,0.6573033707865169,0.0,0.4507192691051623,0.0,1958.0,0.0,pretrain_link1,90.0,8
pubmed,0.7505070993914807,0.0,0.7077350332150409,0.0,3944.0,0.0,pretrain_link1,90.0,8
tech,0.8630613535736875,0.0,0.7632849005520878,0.0,9486.0,0.0,pretrain_link1,90.0,8
OVERALL,0.5180327868852459,0.0,0.40928034877065683,0.0,,,pretrain_link1,90.0,8
arxiv,0.49075159969549204,0.0,0.2993285519721097,0.0,48603.0,0.0,pretrain_link1,90.0,9
cora,0.5691271236086701,0.0,0.5138172622027477,0.0,3414.0,0.0,pretrain_link1,90.0,9
home,0.7349336057201226,0.0,0.5442102333498215,0.0,1958.0,0.0,pretrain_link1,90.0,9
pubmed,0.7530425963488844,0.0,0.7424809510230274,0.0,3944.0,0.0,pretrain_link1,90.0,9
tech,0.9320050600885516,0.0,0.8538908675839022,0.0,9486.0,0.0,pretrain_link1,90.0,9
OVERALL,0.579259698835398,0.0,0.4212796531755106,0.0,,,pretrain_link1,90.0,9
arxiv,0.570047116433142,0.0,0.42088742470201146,0.0,48603.0,0.0,pretrain_link1,90.0,10
cora,0.5890451083772701,0.0,0.5375571100979301,0.0,3414.0,0.0,pretrain_link1,90.0,10
home,0.6751787538304392,0.0,0.4487395739818078,0.0,1958.0,0.0,pretrain_link1,90.0,10
pubmed,0.7834685598377282,0.0,0.7689249771514813,0.0,3944.0,0.0,pretrain_link1,90.0,10
tech,0.8347037739827113,0.0,0.7143198183743404,0.0,9486.0,0.0,pretrain_link1,90.0,10
OVERALL,0.6237964542689711,0.0,0.48926520984358746,0.0,,,pretrain_link1,90.0,10
