Dataset,Acc_mean,Acc_std,F1_mean,F1_std,tstNum_mean,tstNum_std,Checkpoint,Sparsity,Repeat
cora,0.6236086701816052,0.0,0.5655664783374772,0.0,3414.0,0.0,pretrain_link2,80.0,10
home,0.6440245148110316,0.0,0.4203644650984864,0.0,1958.0,0.0,pretrain_link2,80.0,10
pubmed,0.7218559837728195,0.0,0.7001513838931513,0.0,3944.0,0.0,pretrain_link2,80.0,10
tech,0.6139574109213578,0.0,0.34603339219577794,0.0,9486.0,0.0,pretrain_link2,80.0,10
OVERALL,0.6277724204435873,0.0,0.4414305388078614,0.0,,,pretrain_link2,80.0,10
arxiv,0.6132543258646586,0.0,0.4185978775255753,0.0,48603.0,0.0,pretrain_link2,90.0,1
cora,0.6183362624487405,0.0,0.5606829539913885,0.0,3414.0,0.0,pretrain_link2,90.0,1
home,0.6670071501532175,0.0,0.5086625865005938,0.0,1958.0,0.0,pretrain_link2,90.0,1
pubmed,0.6196754563894523,0.0,0.5681339346769075,0.0,3944.0,0.0,pretrain_link2,90.0,1
tech,0.7476280834914611,0.0,0.6747352479668174,0.0,9486.0,0.0,pretrain_link2,90.0,1
OVERALL,0.6343594688821304,0.0,0.47320680055261855,0.0,,,pretrain_link2,90.0,1
arxiv,0.6168549266506183,0.0,0.4233472272482596,0.0,48603.0,0.0,pretrain_link2,90.0,2
cora,0.624780316344464,0.0,0.5634956083149485,0.0,3414.0,0.0,pretrain_link2,90.0,2
home,0.6659856996935649,0.0,0.3979856103607301,0.0,1958.0,0.0,pretrain_link2,90.0,2
pubmed,0.7264198782961461,0.0,0.7216020663407828,0.0,3944.0,0.0,pretrain_link2,90.0,2
tech,0.903752899009066,0.0,0.8662668110848313,0.0,9486.0,0.0,pretrain_link2,90.0,2
OVERALL,0.6654699206290334,0.0,0.5094930737692971,0.0,,,pretrain_link2,90.0,2
arxiv,0.6246939489331934,0.0,0.4337333093922572,0.0,48603.0,0.0,pretrain_link2,90.0,3
cora,0.6256590509666081,0.0,0.5626782482709952,0.0,3414.0,0.0,pretrain_link2,90.0,3
home,0.7824310520939735,0.0,0.6396313107454286,0.0,1958.0,0.0,pretrain_link2,90.0,3
pubmed,0.6759634888438134,0.0,0.6575189153043646,0.0,3944.0,0.0,pretrain_link2,90.0,3
tech,0.8114062829432849,0.0,0.7573118753808409,0.0,9486.0,0.0,pretrain_link2,90.0,3
OVERALL,0.6586009939915437,0.0,0.5048770378199195,0.0,,,pretrain_link2,90.0,3
arxiv,0.6265868362035265,0.0,0.42385262003978924,0.0,48603.0,0.0,pretrain_link2,90.0,4
cora,0.6241944932630346,0.0,0.5638323980561136,0.0,3414.0,0.0,pretrain_link2,90.0,4
home,0.7926455566905005,0.0,0.6555995949979786,0.0,1958.0,0.0,pretrain_link2,90.0,4
pubmed,0.6554259634888439,0.0,0.6164195341740831,0.0,3944.0,0.0,pretrain_link2,90.0,4
tech,0.8903647480497575,0.0,0.856233686939179,0.0,9486.0,0.0,pretrain_link2,90.0,4
OVERALL,0.6700986573696314,0.0,0.509791381987258,0.0,,,pretrain_link2,90.0,4
arxiv,0.6268748842664033,0.0,0.4340547250547685,0.0,48603.0,0.0,pretrain_link2,90.0,5
cora,0.6318101933216169,0.0,0.5700194621180286,0.0,3414.0,0.0,pretrain_link2,90.0,5
home,0.6307456588355465,0.0,0.357684511995089,0.0,1958.0,0.0,pretrain_link2,90.0,5
pubmed,0.7195740365111561,0.0,0.7162721388455439,0.0,3944.0,0.0,pretrain_link2,90.0,5
tech,0.8488298545224542,0.0,0.7657232253045457,0.0,9486.0,0.0,pretrain_link2,90.0,5
OVERALL,0.6638973369928047,0.0,0.5019120592068835,0.0,,,pretrain_link2,90.0,5
arxiv,0.6343229841779314,0.0,0.4286854949911902,0.0,48603.0,0.0,pretrain_link2,90.0,6
cora,0.616871704745167,0.0,0.5639479611903215,0.0,3414.0,0.0,pretrain_link2,90.0,6
home,0.780388151174668,0.0,0.6331096782947254,0.0,1958.0,0.0,pretrain_link2,90.0,6
pubmed,0.709685598377282,0.0,0.7094748957589724,0.0,3944.0,0.0,pretrain_link2,90.0,6
tech,0.89078642209572,0.0,0.8411157693771424,0.0,9486.0,0.0,pretrain_link2,90.0,6
OVERALL,0.6781841109709962,0.0,0.5159460185423427,0.0,,,pretrain_link2,90.0,6
arxiv,0.6224512890150814,0.0,0.4371559622952564,0.0,48603.0,0.0,pretrain_link2,90.0,7
cora,0.6285881663737551,0.0,0.5718238496027375,0.0,3414.0,0.0,pretrain_link2,90.0,7
home,0.6991828396322778,0.0,0.5420980142379372,0.0,1958.0,0.0,pretrain_link2,90.0,7
pubmed,0.6739350912778904,0.0,0.6479272604421172,0.0,3944.0,0.0,pretrain_link2,90.0,7
tech,0.9617330803289058,0.0,0.9059072056429907,0.0,9486.0,0.0,pretrain_link2,90.0,7
OVERALL,0.675751057043246,0.0,0.5253258161526755,0.0,,,pretrain_link2,90.0,7
arxiv,0.6259078657696027,0.0,0.42521586429900926,0.0,48603.0,0.0,pretrain_link2,90.0,8
cora,0.6192149970708846,0.0,0.5554898395591255,0.0,3414.0,0.0,pretrain_link2,90.0,8
home,0.5296220633299284,0.0,0.4265108011724103,0.0,1958.0,0.0,pretrain_link2,90.0,8
pubmed,0.7086713995943205,0.0,0.7024003586241573,0.0,3944.0,0.0,pretrain_link2,90.0,8
tech,0.8488298545224542,0.0,0.7855247910503099,0.0,9486.0,0.0,pretrain_link2,90.0,8
OVERALL,0.6589867220532601,0.0,0.4987771277470825,0.0,,,pretrain_link2,90.0,8
arxiv,0.6150854885500895,0.0,0.41801571213193434,0.0,48603.0,0.0,pretrain_link2,90.0,9
cora,0.6180433509080258,0.0,0.5551718496261385,0.0,3414.0,0.0,pretrain_link2,90.0,9
home,0.7247191011235955,0.0,0.5670568951951822,0.0,1958.0,0.0,pretrain_link2,90.0,9
pubmed,0.7183062880324543,0.0,0.7011440498175046,0.0,3944.0,0.0,pretrain_link2,90.0,9
tech,0.8945814885093822,0.0,0.822587424960107,0.0,9486.0,0.0,pretrain_link2,90.0,9
OVERALL,0.6637934871300348,0.0,0.502794276356591,0.0,,,pretrain_link2,90.0,9
arxiv,0.6332325165113265,0.0,0.4317742940027687,0.0,48603.0,0.0,pretrain_link2,90.0,10
cora,0.6174575278265964,0.0,0.5568590773403991,0.0,3414.0,0.0,pretrain_link2,90.0,10
home,0.7349336057201226,0.0,0.5145035945759989,0.0,1958.0,0.0,pretrain_link2,90.0,10
pubmed,0.6490872210953347,0.0,0.5918279768427275,0.0,3944.0,0.0,pretrain_link2,90.0,10
tech,0.8746573898376555,0.0,0.8339029465677279,0.0,9486.0,0.0,pretrain_link2,90.0,10
OVERALL,0.6702915214004895,0.0,0.5064700516496651,0.0,,,pretrain_link2,90.0,10
